,,,,Promedio,Desviación
16.591,10.05642675,,,,
17.305,10.73265927,,,,
16.878,10.44428628,,,,
17.274,10.90719597,,,,
16.519,10.03531958,,,,
17.098,11.11946024,,,,
16.795,24.5852593,,,,
17.272,10.58517907,,,,
17.041,10.72190837,,,,
17.312,10.98310776,,,,
17.013,10.69527143,,,,
16.235,25.65193511,,,,
16.958,10.32725694,,,,
17.092,10.76510734,,,,
16.95,10.98897174,,,,
17.182,10.72198097,,,,
16.947,10.47512248,,,,
17.299,10.84774626,,,,
16.93,11.047855,,,,
17.218,11.51401216,,,,
16.534,11.01030626,,,,
17.648,11.67870267,,,,
17.018,26.42577673,,,,
17.107,10.34492876,,,,
17.05,10.76296892,,,,
16.358,22.3785575,,,,
16.964,13.01425004,,,,
17.731,12.22778144,,,,
16.891,11.2195864,,,,
17.071,25.66351416,,,,
17.087,10.67929918,,,,
16.574,26.95111359,,,,
17.478,11.43168911,,,,
17.153,21.54315648,,,,
17.107,27.51620524,,,,
17.049,11.70609239,,,,
16.685,18.79206681,,,,
16.174,25.87094362,,,,
16.838,12.40523099,,,,
16.718,27.2757122,,,,
16.274,23.3043971,,,,
17.371,11.64179363,,,,
16.4,20.87342808,,,,
16.877,11.41734956,,,,
16.662,17.94919931,,,,
16.919,32.18248653,,,,
16.803,25.36541328,,,,
17.199,20.27820009,,,,
16.855,11.57488553,,,,
16.462,32.70199621,,,,
17.457,12.27868686,,,,
17.468,12.21740463,,,,
16.917,12.46467452,,,,
16.671,29.02703497,,,,
16.749,34.87727052,,,,
17.363,11.78673963,,,,
16.173,33.56210767,,,,
16.793,11.76928847,,,,
16.467,21.12796514,,,,
17.24,12.262724,,,,
16.775,11.49888582,,,,
17.016,16.46419582,,,,
16.838,12.66079603,,,,
16.726,11.80783316,,,,
17.339,12.07766861,,,,
16.374,31.08153992,,,,
16.733,25.1662415,,,,
16.519,25.8500994,,,,
16.946,13.44005521,,,,
16.417,19.95086742,,,,
16.181,28.5252211,,,,
16.311,23.59886182,,,,
,,,,,
2000,,,,,
9.1235,5.603413937,,,,
9.497,6.61868499,,,,
9.355,6.2893541,,,,
9.558,7.19789108,,,,
9.425,6.545790632,,,,
9.2495,14.75998814,,,,
9.5005,6.815130208,,,,
9.4015,5.798991098,,,,
9.566,7.054122483,,,,
9.399,6.282419836,,,,
9.363,8.02036352,,,,
9.562,6.941840966,,,,
9.255,13.61146484,,,,
9.495,6.155970679,,,,
9.4055,6.331356075,,,,
9.3465,6.630266793,,,,
9.548,6.880675548,,,,
9.3925,6.333201698,,,,
9.5035,17.04312142,,,,
9.661,7.163105402,,,,
9.606,6.878790882,,,,
9.431,6.347380483,,,,
9.3775,6.189022035,,,,
9.504,6.358300402,,,,
9.4865,19.36922347,,,,
9.5015,23.29265974,,,,
9.502,7.992621347,,,,
9.346,5.919652355,,,,
9.6255,7.09508631,,,,
9.5825,7.131142528,,,,
9.5715,7.055132015,,,,
9.4495,6.379690412,,,,
9.641,7.132819849,,,,
9.577,6.749671918,,,,
9.4225,6.42782963,,,,
9.528,24.03254493,,,,
9.468,6.219563972,,,,
9.6735,7.075796616,,,,
9.6005,21.30002112,,,,
9.5525,6.820501723,,,,
9.5765,6.609776679,,,,
9.5175,21.83269781,,,,
9.43,6.469860895,,,,
9.421,6.098094702,,,,
9.517,6.317492461,,,,
9.433,6.387684322,,,,
9.2935,5.579548167,,,,
9.3675,5.824726925,,,,
9.5335,6.760686189,,,,
9.4835,6.170229149,,,,
9.441,6.271165681,,,,
9.622,6.793093257,,,,
9.365,10.2232957,,,,
9.464,6.224203082,,,,
9.5695,6.146232159,,,,
9.6105,6.81166571,,,,
9.474,10.35786291,,,,
9.3655,6.103434259,,,,
9.577,6.93347467,,,,
9.312,6.072697588,,,,
9.327,8.436176326,,,,
9.693,6.941379618,,,,
9.533,6.856377396,,,,
9.4525,6.094812856,,,,
9.432,6.303044978,,,,
9.285,12.18165732,,,,
9.434,6.17937246,,,,
9.364,6.104547813,,,,
9.6825,20.53284427,,,,
9.519,6.684507386,,,,
9.722,6.817236684,,,,
9.375,5.715188098,,,,
9.501,6.485136776,,,,
9.4695,6.971590188,,,,
9.622,6.865720356,,,,
9.5155,6.082002939,,,,
9.6885,6.722236812,,,,
9.546,6.815708621,,,,
9.522,6.557782857,,,,
9.522,6.804374769,,,,
9.4655,6.390212027,,,,
9.6815,6.723321928,,,,
9.31,6.013060785,,,,
9.468,6.629100693,,,,
9.522,24.91793563,,,,
9.5855,6.850378803,,,,
9.621,6.674081135,,,,
9.32,8.799977273,,,,
9.56,6.715906491,,,,
9.301,5.777923416,,,,
9.6365,6.813983251,,,,
9.365,6.03454845,,,,
9.5025,6.390069933,,,,
9.2715,5.865900421,,,,
9.435,6.455135552,,,,
9.3935,6.570818651,,,,
9.5275,6.714629085,,,,
9.581,6.853790119,,,,
9.4145,6.147738588,,,,
9.6165,6.818315609,,,,
9.4865,6.856370596,,,,
9.3855,28.33850543,,,,
9.4675,15.01325893,,,,
9.5045,6.872479884,,,,
9.6945,7.106206425,,,,
9.551,6.90857431,,,,
9.64,7.484210045,,,,
9.559,7.158527712,,,,
9.2675,17.52760519,,,,
9.5895,6.564372761,,,,
9.699,7.162499494,,,,
9.2135,6.421753479,,,,
9.4095,6.561692598,,,,
9.574,6.942443662,,,,
9.476,6.518621327,,,,
9.5245,6.945098973,,,,
9.332,7.063340286,,,,
9.2915,5.983437787,,,,
9.3875,6.686130701,,,,
9.3325,8.471360207,,,,
9.353,6.75576724,,,,
9.4815,6.604366567,,,,
9.4155,6.6039276,,,,
9.4415,6.752079513,,,,
9.4235,23.35932678,,,,
9.2305,20.43720553,,,,
9.2515,13.75849729,,,,
9.2955,23.43463633,,,,
9.2795,6.606616362,,,,
9.4535,6.710874589,,,,
9.1525,8.671115485,,,,
9.298,15.5697526,,,,
9.335,7.156170414,,,,
9.4195,26.40796319,,,,
9.3815,6.923724269,,,,
9.395,7.527016341,,,,
9.326,27.05015201,,,,
9.204,6.814057822,,,,
9.188,6.639326472,,,,
9.2875,24.08600929,,,,
9.2355,6.99335683,,,,
9.058,13.79052704,,,,
8.9645,11.41526346,,,,
9.1925,25.04596662,,,,
9.058,21.97179182,,,,
8.892,6.708601643,,,,
9.007,7.116877897,,,,
8.98,6.738664556,,,,
8.8965,7.104209157,,,,
8.792,24.12697113,,,,
